# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 793963399
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-1-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-64.3057,0.998802,0.769992,3,7,0,65.1115,0.286795,-0.614464,-0.431825,0.639279,-0.568743,-0.409449,-0.667985,-0.353868,-1.0035,-0.581731,-0.59993,-0.203428,-0.667999,-0.915661,-0.265408,-0.440913,-0.625527,-0.465167,-0.333087,-0.26553,-1.54272,-0.452453,-0.233567,-0.134415,-0.204777,-0.530449,-0.252816,-0.136152,-0.407529,-1.48372,-0.286062,-0.458097,-0.536807,-0.603892,-0.449318,-0.465744,-0.397953,-0.0481968,-0.481398,-0.258924,-0.877598,-0.213515,-0.231393,-0.671473,-1.15124,-0.903151,-0.318911,-1.06058,-0.422975,-0.572342,-0.264175,-0.330088,-0.335804,-1.22323,-0.285341,-0.755196,-0.377039,-0.434591,-0.385007,-0.202795,-0.725015,-1.17025,-1.2986,-0.88239,-0.575919,-0.747326,-0.0931443,-0.99626,-1.97515,-0.588432,-0.268881,-1.12557,-0.4675,-0.503869,-0.534788,-0.46074,-1.54717,-0.784656,-0.977188,-0.467108,-0.824385,-0.505875,-0.903056,-0.566585,-0.12729,-0.227637,-0.380166,-0.32398,-0.150095,-1.01548,-0.789805,-0.740034,-1.23554,-0.182305,-0.356806,-1.30554,-0.562183,-0.365066,-0.362715,-1.4419,-0.416547,-1.25963,-0.700058,-0.420471
-64.7404,0.911718,0.769992,2,3,0,65.3208,0.584934,-0.697481,-0.182249,0.833329,-0.428077,-0.357307,-0.307977,-0.498312,-1.49443,-0.454194,-0.720004,-0.239056,-0.600491,-0.553263,-0.183612,-0.417134,-0.753048,-0.230111,-0.169475,-0.210914,-1.76772,-0.427345,-0.176971,-0.0535773,-0.142841,-0.490955,-0.302854,-0.0897119,-0.496419,-1.59672,-0.21786,-0.37344,-0.941644,-0.676738,-0.388583,-0.309538,-0.412387,-0.0360206,-0.728662,-0.30459,-0.487794,-0.35694,-0.0902491,-0.611867,-1.25542,-0.876947,-0.399891,-1.36848,-0.266073,-0.601111,-0.284692,-0.267276,-0.243707,-1.33335,-0.240835,-0.934727,-0.312682,-0.277965,-0.355901,-0.320547,-0.544786,-0.645022,-1.34838,-1.11353,-0.464841,-0.884937,-0.0712936,-0.863918,-2.37912,-0.360208,-0.225263,-1.10033,-0.347217,-0.668415,-0.737809,-0.479998,-1.3894,-1.16924,-1.18935,-0.253415,-1.01067,-0.434305,-0.598511,-0.469581,-0.145778,-0.151637,-0.261912,-0.18096,-0.0711172,-1.17815,-0.901922,-0.906301,-1.28022,-0.294474,-0.410289,-1.8614,-0.888888,-0.231864,-0.317235,-1.827,-0.38689,-0.74699,-0.732046,-0.323477
-67.4914,0.622648,0.769992,2,3,0,69.3655,0.818964,-1.01005,-0.505435,0.862689,-0.349541,-0.425897,-0.374927,-0.412481,-1.44139,-0.466053,-0.724777,-0.096195,-0.554875,-0.665104,-0.139406,-0.587139,-0.679481,-0.196383,-0.154871,-0.12532,-2.39021,-0.284689,-0.09232,-0.029897,-0.0860143,-0.39463,-0.126232,-0.037916,-0.438862,-2.37969,-0.155766,-0.271968,-0.700627,-0.474689,-0.320139,-0.286061,-0.394152,-0.00868262,-0.529915,-0.119141,-0.653727,-0.196784,-0.0672526,-0.520861,-1.55278,-0.825262,-0.119557,-1.61201,-0.19259,-0.687335,-0.252187,-0.154373,-0.166926,-1.99266,-0.116907,-1.07908,-0.236107,-0.1904,-0.385397,-0.0853636,-0.532086,-1.09346,-1.40507,-1.31221,-0.365155,-1.21294,-0.0277273,-1.32164,-2.80981,-0.396218,-0.117387,-1.53769,-0.277342,-0.348989,-0.565524,-0.431347,-1.69025,-1.14153,-1.67847,-0.21776,-1.10958,-0.257771,-0.700273,-0.693597,-0.0768589,-0.17052,-0.188384,-0.143407,-0.0383247,-0.964226,-1.08053,-0.851682,-1.25444,-0.140966,-0.331173,-1.96412,-0.814384,-0.168353,-0.214619,-2.26509,-0.231043,-1.24981,-0.865373,-0.210207
-66.7906,0.702729,0.769992,3,7,0,72.8802,0.113845,-1.07204,-0.0372022,0.523999,-0.526208,-0.267662,-0.318691,-0.446851,-0.905197,-1.08151,-0.435432,-0.484882,-1.13585,-0.594453,-0.522813,-0.612594,-0.288001,-0.175785,-0.308565,-0.396621,-1.48591,-0.673254,-0.251767,-0.0513099,-0.319559,-0.959139,-0.507796,-0.113379,-0.32149,-1.65382,-0.562782,-0.555734,-0.625666,-1.06678,-0.920956,-0.586648,-0.235408,-0.0479592,-0.344014,-0.398751,-0.659009,-0.257977,-0.0864956,-0.949835,-0.667746,-1.29403,-0.192058,-1.12319,-0.253014,-0.418994,-0.24611,-0.340947,-0.39632,-1.53897,-0.253104,-0.805664,-0.717533,-0.219784,-0.242291,-0.36944,-0.754956,-1.1318,-1.84856,-0.965494,-0.578807,-1.23562,-0.171849,-0.5764,-1.19988,-0.650844,-0.316944,-0.688273,-0.539496,-0.864923,-0.282252,-0.180863,-1.80276,-0.895695,-1.65861,-0.245476,-0.646327,-0.331007,-0.754996,-0.4313,-0.0773233,-0.108252,-0.359792,-0.274952,-0.0772306,-1.40936,-0.67727,-0.346981,-1.56358,-0.156094,-0.200548,-1.22107,-0.861905,-0.2936,-0.635338,-1.52861,-0.495841,-1.3369,-0.450904,-0.351357
-65.4422,0.932549,0.769992,2,3,0,68.5872,0.478317,-0.247964,-0.237826,0.581348,-0.512996,-0.545054,-0.51927,-0.548719,-1.26046,-0.383017,-0.823229,-0.263664,-0.482975,-0.672637,-0.225186,-0.446907,-0.980017,-0.479369,-0.285577,-0.282285,-1.34259,-0.432257,-0.290837,-0.202265,-0.218137,-0.42251,-0.325638,-0.214448,-0.64037,-1.15397,-0.251731,-0.427738,-0.859917,-0.533411,-0.344061,-0.365833,-0.624435,-0.119997,-0.852946,-0.365204,-0.581804,-0.470502,-0.274462,-0.538436,-1.26103,-0.667437,-0.612491,-1.09407,-0.451447,-0.725316,-0.430191,-0.377662,-0.333799,-0.963177,-0.379942,-0.843445,-0.315782,-0.493321,-0.554634,-0.367765,-0.56139,-0.610562,-0.883771,-0.937006,-0.525142,-0.661624,-0.139249,-0.970093,-2.00955,-0.416788,-0.326318,-1.12512,-0.413244,-0.557673,-0.938093,-0.780016,-0.975868,-0.975086,-0.782011,-0.453569,-0.995191,-0.600661,-0.642239,-0.601179,-0.34667,-0.364072,-0.378254,-0.31118,-0.216881,-0.846293,-0.888256,-1.09437,-0.913181,-0.475103,-0.639971,-1.45255,-0.73086,-0.372546,-0.334884,-1.33927,-0.44914,-0.642131,-0.855265,-0.455377
-66.8324,0.823771,0.769992,2,3,0,67.8496,0.492935,-1.21275,-0.217228,0.532771,-0.389215,-0.375654,-0.293981,-0.496007,-1.03648,-0.915498,-0.541497,-0.249199,-0.920643,-0.548498,-0.372189,-0.86136,-0.345327,-0.133429,-0.240377,-0.24722,-1.99134,-0.451909,-0.14532,-0.0313672,-0.199756,-0.721067,-0.2651,-0.0585812,-0.377919,-2.26402,-0.390055,-0.387748,-0.63453,-0.753114,-0.699332,-0.463421,-0.295075,-0.018439,-0.357472,-0.198183,-0.640977,-0.237189,-0.061411,-0.732943,-0.930341,-1.06686,-0.0793778,-1.41489,-0.174287,-0.560909,-0.293734,-0.20808,-0.265927,-2.09068,-0.140041,-1.02636,-0.516073,-0.146853,-0.324667,-0.148565,-0.620128,-1.24052,-1.63946,-1.22658,-0.420131,-1.6099,-0.0845561,-0.909998,-1.57826,-0.563619,-0.183136,-1.02356,-0.394828,-0.515111,-0.305691,-0.222538,-1.73604,-1.03199,-2.13015,-0.18614,-0.823455,-0.202852,-0.685691,-0.657326,-0.0732188,-0.153582,-0.247334,-0.198777,-0.0458954,-1.08457,-0.899604,-0.421883,-1.33233,-0.135542,-0.230154,-1.44461,-0.961234,-0.202609,-0.430148,-1.93801,-0.3099,-1.45804,-0.616499,-0.228154
-65.5898,0.822063,0.769992,2,3,0,68.7268,0.480311,-0.821544,0.0447493,0.851419,-0.430272,-0.268463,-0.203086,-0.547429,-1.53204,-0.568471,-0.639523,-0.393923,-0.758113,-0.435537,-0.23452,-0.398438,-0.602586,-0.153863,-0.151317,-0.261902,-1.65619,-0.542913,-0.199083,-0.0363884,-0.173728,-0.64777,-0.471248,-0.0922989,-0.455685,-1.5084,-0.286999,-0.424805,-1.08534,-0.92815,-0.527138,-0.328425,-0.327667,-0.0434509,-0.715479,-0.438734,-0.386719,-0.421254,-0.057898,-0.734274,-1.01189,-1.05328,-0.461155,-1.37319,-0.226092,-0.502939,-0.26198,-0.29759,-0.269261,-1.30643,-0.264653,-0.922907,-0.413359,-0.227089,-0.272633,-0.537739,-0.553833,-0.532126,-1.6029,-1.11501,-0.490987,-0.96644,-0.0986166,-0.610562,-2.0865,-0.348881,-0.267268,-0.84405,-0.375183,-0.965067,-0.650023,-0.344443,-1.46698,-1.26087,-1.32292,-0.192944,-0.922648,-0.425129,-0.529937,-0.354193,-0.126959,-0.0951705,-0.26412,-0.16436,-0.0557937,-1.46189,-0.813975,-0.735867,-1.47757,-0.317526,-0.338701,-1.8966,-1.05345,-0.21693,-0.417874,-1.82807,-0.462844,-0.653168,-0.590348,-0.327304
-64.5639,0.99735,0.769992,2,7,0,65.7425,0.254732,-0.742159,-0.313504,0.451194,-0.538088,-0.439708,-0.56383,-0.427419,-0.875129,-0.765954,-0.563912,-0.273385,-0.792948,-0.786625,-0.391591,-0.635533,-0.479515,-0.352736,-0.379322,-0.324508,-1.4934,-0.498885,-0.251462,-0.121709,-0.274032,-0.647948,-0.304748,-0.143702,-0.414606,-1.58828,-0.404919,-0.483625,-0.534403,-0.672523,-0.605719,-0.540593,-0.382854,-0.0573896,-0.415846,-0.274605,-0.828823,-0.249459,-0.200549,-0.719368,-0.946699,-0.942805,-0.206734,-1.06397,-0.358802,-0.575185,-0.321004,-0.330645,-0.37351,-1.41092,-0.264543,-0.809076,-0.500367,-0.339395,-0.400312,-0.209855,-0.716939,-1.22597,-1.31252,-0.929852,-0.550701,-1.01102,-0.138683,-0.918627,-1.47765,-0.652663,-0.287003,-0.996076,-0.498972,-0.517014,-0.415948,-0.364415,-1.4885,-0.793542,-1.28889,-0.394076,-0.762202,-0.389506,-0.838224,-0.637191,-0.134718,-0.253017,-0.385819,-0.343088,-0.14389,-0.964479,-0.788669,-0.55565,-1.17034,-0.187697,-0.325279,-1.14145,-0.669524,-0.355938,-0.452986,-1.40505,-0.415993,-1.34224,-0.65072,-0.38314
-65.2011,0.67219,0.769992,2,3,0,68.2127,0.673558,-0.520467,-0.290072,0.79291,-0.425077,-0.459527,-0.389514,-0.511021,-1.50547,-0.359268,-0.823578,-0.183688,-0.478598,-0.608908,-0.155456,-0.431161,-0.94356,-0.311542,-0.183797,-0.191072,-1.76129,-0.364754,-0.178725,-0.0813501,-0.132573,-0.389333,-0.240376,-0.103024,-0.577001,-1.54803,-0.181183,-0.344384,-0.92229,-0.52722,-0.301343,-0.289053,-0.528516,-0.0418326,-0.821883,-0.261426,-0.523319,-0.378368,-0.133146,-0.518199,-1.43843,-0.722342,-0.428649,-1.34894,-0.310336,-0.705342,-0.337399,-0.264159,-0.234997,-1.26564,-0.249223,-0.951233,-0.2539,-0.33701,-0.460105,-0.25828,-0.515569,-0.633144,-1.09007,-1.10819,-0.44658,-0.800621,-0.0663556,-1.0501,-2.53912,-0.347894,-0.216765,-1.27656,-0.32823,-0.525211,-0.891434,-0.662896,-1.20615,-1.13853,-1.03639,-0.310746,-1.09877,-0.467342,-0.606637,-0.569004,-0.203857,-0.233413,-0.268386,-0.198914,-0.0965913,-0.964504,-0.975612,-1.10643,-1.07911,-0.346664,-0.528188,-1.83628,-0.8191,-0.251995,-0.263962,-1.76478,-0.355453,-0.701762,-0.867887,-0.335615
-66.0548,0.811016,0.769992,2,3,0,67.3055,0.418637,-0.496262,-0.371507,0.188337,-0.493266,-0.746477,-0.672982,-0.566235,-0.806338,-0.649088,-0.72354,-0.232199,-0.609897,-0.758385,-0.4174,-0.926366,-0.635476,-0.452049,-0.476181,-0.331368,-1.41728,-0.408849,-0.280006,-0.238448,-0.317614,-0.511134,-0.245587,-0.202669,-0.594047,-1.56346,-0.404295,-0.435779,-0.545763,-0.460542,-0.508866,-0.537449,-0.616658,-0.0986081,-0.507013,-0.227235,-0.828607,-0.358912,-0.343069,-0.554926,-1.05786,-0.661297,-0.167994,-1.04596,-0.400574,-0.798892,-0.549162,-0.327474,-0.385372,-1.43948,-0.269279,-0.909645,-0.449636,-0.378984,-0.680079,-0.153713,-0.62076,-1.15622,-0.830706,-0.980892,-0.481523,-1.11245,-0.185721,-1.20173,-1.28801,-0.650164,-0.290309,-1.18188,-0.472143,-0.331301,-0.531633,-0.585373,-1.0304,-0.784786,-1.28643,-0.467917,-0.863469,-0.350082,-0.758247,-0.976404,-0.297046,-0.60325,-0.404809,-0.418844,-0.244109,-0.583623,-0.932619,-0.687368,-0.74813,-0.300172,-0.52006,-0.981066,-0.698237,-0.398648,-0.402214,-1.26416,-0.357095,-1.20588,-0.861511,-0.374706
-66.5755,0.964068,0.769992,2,3,0,67.4208,0.34186,-0.670033,-0.262514,0.0789159,-0.482823,-0.702184,-0.568339,-0.610834,-0.709824,-0.86221,-0.642604,-0.309488,-0.762663,-0.675077,-0.571805,-1.11366,-0.464211,-0.339001,-0.51267,-0.393427,-1.39038,-0.468687,-0.292167,-0.190941,-0.394934,-0.648613,-0.302196,-0.196797,-0.549425,-1.66658,-0.544597,-0.47144,-0.528657,-0.55695,-0.688892,-0.619185,-0.533107,-0.100574,-0.416994,-0.247967,-0.802822,-0.367277,-0.274134,-0.63259,-0.857359,-0.755299,-0.115432,-1.04553,-0.340504,-0.741978,-0.56402,-0.32969,-0.42271,-1.61219,-0.250561,-0.931988,-0.590479,-0.297901,-0.622023,-0.16688,-0.642695,-1.24804,-0.946502,-1.00656,-0.480255,-1.36904,-0.243284,-1.062,-0.958403,-0.72278,-0.30696,-1.02205,-0.511054,-0.374098,-0.394001,-0.426392,-1.09616,-0.783507,-1.59622,-0.392658,-0.77679,-0.28106,-0.735643,-0.976075,-0.255947,-0.543396,-0.409184,-0.426085,-0.211248,-0.62573,-0.892301,-0.497742,-0.793328,-0.269242,-0.427684,-0.878524,-0.788465,-0.38386,-0.503354,-1.25821,-0.369898,-1.33595,-0.757492,-0.34817
-68.3673,0.800947,0.769992,2,7,0,70.8492,0.469231,-1.39687,-0.190239,0.903776,-0.394824,-0.212632,-0.222618,-0.381218,-1.30346,-0.864939,-0.472834,-0.238733,-1.00211,-0.546532,-0.25628,-0.524889,-0.325723,-0.0999835,-0.149603,-0.197001,-2.20528,-0.484239,-0.11177,-0.0134767,-0.130923,-0.760361,-0.28272,-0.0350159,-0.282891,-2.32184,-0.296813,-0.380969,-0.709859,-0.947842,-0.661889,-0.384466,-0.194048,-0.00873863,-0.357547,-0.219393,-0.57866,-0.174306,-0.0304729,-0.837844,-0.98463,-1.32859,-0.117753,-1.53817,-0.147926,-0.425194,-0.163128,-0.189623,-0.217438,-2.03597,-0.129614,-0.964994,-0.456946,-0.130655,-0.189076,-0.193783,-0.652855,-1.14767,-2.17566,-1.23166,-0.448034,-1.40538,-0.0458329,-0.741465,-2.15529,-0.474428,-0.158518,-0.964481,-0.363338,-0.732199,-0.304237,-0.163037,-2.21048,-1.14121,-2.03831,-0.145122,-0.823878,-0.238136,-0.707505,-0.404908,-0.0343822,-0.0564236,-0.206756,-0.134065,-0.0226973,-1.58195,-0.822378,-0.434507,-1.83878,-0.0947283,-0.160426,-1.8645,-0.953401,-0.159373,-0.397793,-2.24427,-0.333214,-1.41638,-0.511045,-0.220394
-71.1141,0.927539,0.769992,3,7,0,72.1718,0.700693,-1.46734,-0.572072,1.18226,-0.361344,-0.219124,-0.321074,-0.258847,-1.50032,-0.612898,-0.522254,-0.0814593,-0.768109,-0.755898,-0.118867,-0.413577,-0.438558,-0.12844,-0.111304,-0.0991775,-2.78088,-0.314494,-0.0604037,-0.00945203,-0.0581887,-0.504538,-0.114855,-0.0165312,-0.252363,-2.79382,-0.140867,-0.276044,-0.580596,-0.658816,-0.388403,-0.287546,-0.197841,-0.00234237,-0.342029,-0.0999893,-0.749789,-0.0901065,-0.028321,-0.684826,-1.48691,-1.21738,-0.0844627,-1.74002,-0.142762,-0.47188,-0.11295,-0.122967,-0.137962,-2.28503,-0.0819859,-0.999949,-0.251334,-0.136386,-0.189591,-0.0690092,-0.642312,-1.46149,-2.20805,-1.32231,-0.394192,-1.25675,-0.0128917,-1.14624,-3.23704,-0.427624,-0.0871684,-1.45374,-0.276011,-0.452588,-0.350467,-0.209838,-2.5497,-1.12866,-1.94669,-0.16043,-0.98879,-0.228981,-0.85586,-0.462322,-0.019483,-0.0518687,-0.154273,-0.0999878,-0.0144511,-1.48612,-0.954243,-0.618771,-1.92334,-0.0519899,-0.154578,-2.24013,-0.743258,-0.126118,-0.218733,-2.66816,-0.225512,-1.74055,-0.64898,-0.17831
-68.5058,1,0.769992,3,7,0,71.9217,-0.0867508,-0.500439,-0.0646619,0.144369,-0.675606,-0.464848,-0.609834,-0.519475,-0.636883,-0.992984,-0.506346,-0.619217,-0.966011,-0.747922,-0.740022,-0.693696,-0.401627,-0.455521,-0.612234,-0.615485,-0.930579,-0.730757,-0.502533,-0.297446,-0.588925,-0.884852,-0.616126,-0.372601,-0.451258,-1.0441,-0.742115,-0.690948,-0.536279,-0.871859,-0.896871,-0.758397,-0.409051,-0.257602,-0.416925,-0.543383,-0.815011,-0.387986,-0.369262,-0.863766,-0.606393,-0.98874,-0.352271,-0.779234,-0.506958,-0.527199,-0.433254,-0.554175,-0.619573,-1.01694,-0.476199,-0.684817,-0.803051,-0.468397,-0.435243,-0.484374,-0.80381,-1.08353,-1.17538,-0.739187,-0.693064,-0.910417,-0.453134,-0.633339,-0.732645,-0.806889,-0.538704,-0.653095,-0.700093,-0.739034,-0.38334,-0.349147,-1.19921,-0.667345,-1.05887,-0.520753,-0.595599,-0.511493,-0.824394,-0.586608,-0.253651,-0.343331,-0.593093,-0.562778,-0.340464,-0.960587,-0.635946,-0.428565,-1.05147,-0.307919,-0.366316,-0.745007,-0.674895,-0.551809,-0.742017,-0.912183,-0.628066,-1.16393,-0.535059,-0.559187
-68.6847,0.896678,0.769992,3,7,0,72.149,0.803464,-1.19092,-0.239613,1.13854,-0.329542,-0.243702,-0.187589,-0.425978,-1.81057,-0.482044,-0.658896,-0.153083,-0.669535,-0.479142,-0.119733,-0.400963,-0.608143,-0.103548,-0.0888889,-0.124242,-2.45022,-0.358323,-0.0838346,-0.0114595,-0.0718469,-0.492741,-0.207138,-0.0274893,-0.379705,-2.30958,-0.150643,-0.284203,-0.986534,-0.734322,-0.370674,-0.235618,-0.273701,-0.00672303,-0.60967,-0.188926,-0.432165,-0.229802,-0.0259117,-0.632166,-1.4159,-1.06513,-0.199054,-1.77072,-0.139809,-0.529859,-0.176628,-0.155262,-0.148765,-1.91611,-0.121158,-1.08171,-0.256669,-0.139583,-0.232804,-0.191155,-0.508982,-0.749521,-1.87544,-1.37679,-0.376312,-1.18886,-0.024374,-0.910131,-3.06068,-0.297188,-0.122213,-1.24641,-0.258875,-0.657232,-0.584138,-0.300813,-1.92736,-1.40321,-1.75879,-0.131614,-1.09966,-0.277463,-0.57368,-0.405848,-0.0506166,-0.0624921,-0.156611,-0.0911769,-0.0184497,-1.48092,-0.988047,-0.805095,-1.68025,-0.151104,-0.254931,-2.42245,-1.03415,-0.125202,-0.246386,-2.53164,-0.28042,-0.940466,-0.685762,-0.199067
-72.2459,0.79282,0.769992,2,3,0,74.0574,0.821591,-1.56162,0.0655047,0.993772,-0.266708,-0.209851,-0.0838729,-0.588339,-1.77359,-0.764446,-0.580532,-0.275113,-0.940171,-0.281231,-0.203378,-0.647062,-0.363849,-0.0376698,-0.0767551,-0.156581,-2.53338,-0.438728,-0.0780044,-0.00470884,-0.0963747,-0.727658,-0.316487,-0.0207864,-0.36394,-2.64329,-0.25083,-0.294528,-1.16226,-1.00677,-0.626799,-0.263589,-0.209916,-0.00593371,-0.516243,-0.226497,-0.297643,-0.307054,-0.0102053,-0.748861,-1.04515,-1.26203,-0.0988695,-1.95526,-0.0761252,-0.480871,-0.204551,-0.137189,-0.152493,-2.4007,-0.0919854,-1.25246,-0.408431,-0.0645505,-0.192469,-0.251189,-0.466933,-0.683,-2.17869,-1.58829,-0.326929,-1.85595,-0.0371789,-0.678586,-2.37251,-0.29807,-0.121574,-0.963775,-0.260023,-0.845853,-0.388152,-0.158988,-1.97949,-1.623,-2.62049,-0.0645124,-1.01441,-0.156968,-0.433121,-0.396716,-0.040853,-0.0435974,-0.130908,-0.0711977,-0.00955405,-1.64687,-0.987884,-0.490657,-1.78427,-0.152873,-0.184635,-2.40677,-1.48401,-0.0906869,-0.357218,-2.73364,-0.277941,-0.937348,-0.55448,-0.144837
-65.3312,0.967239,0.769992,3,7,0,72.8007,0.244714,-0.884544,-0.0820543,0.887168,-0.526968,-0.215994,-0.302035,-0.389309,-1.3001,-0.683797,-0.51317,-0.375082,-0.88521,-0.614237,-0.265876,-0.321017,-0.483821,-0.210921,-0.194251,-0.285926,-1.58422,-0.602542,-0.216498,-0.0436328,-0.189698,-0.733818,-0.459002,-0.0965584,-0.339575,-1.45931,-0.319901,-0.493604,-0.808202,-1.0073,-0.598137,-0.406788,-0.251214,-0.0378397,-0.526757,-0.430269,-0.557809,-0.263631,-0.0760246,-0.856417,-0.931749,-1.23012,-0.455828,-1.20995,-0.282687,-0.412103,-0.185819,-0.332886,-0.311376,-1.2244,-0.287113,-0.77282,-0.465652,-0.283875,-0.213736,-0.477401,-0.696241,-0.795157,-1.85967,-0.956884,-0.58843,-0.821413,-0.0939145,-0.582702,-2.02853,-0.457868,-0.288119,-0.797233,-0.44967,-0.987395,-0.493715,-0.269785,-1.81382,-1.03065,-1.17298,-0.256561,-0.782474,-0.49421,-0.716593,-0.307174,-0.07813,-0.07393,-0.315688,-0.204483,-0.0648445,-1.62463,-0.696324,-0.607424,-1.71768,-0.193024,-0.248343,-1.69002,-0.808333,-0.26439,-0.461806,-1.69398,-0.512039,-0.951236,-0.502095,-0.38386
-64.2243,0.993326,0.769992,3,7,0,65.3846,0.446811,-0.800973,-0.237065,0.703219,-0.463205,-0.362489,-0.377511,-0.452286,-1.22112,-0.60257,-0.625226,-0.248886,-0.7125,-0.637036,-0.254093,-0.50116,-0.580891,-0.247033,-0.227468,-0.245047,-1.71775,-0.458932,-0.190437,-0.0617304,-0.179864,-0.575168,-0.298714,-0.0950803,-0.432551,-1.67971,-0.285054,-0.41249,-0.74069,-0.703729,-0.490628,-0.393612,-0.366046,-0.0356211,-0.545961,-0.279942,-0.616063,-0.283938,-0.107565,-0.676833,-1.10507,-0.9529,-0.27209,-1.26952,-0.278784,-0.566533,-0.276543,-0.277376,-0.282086,-1.44229,-0.231178,-0.888299,-0.390451,-0.275252,-0.344185,-0.255791,-0.620131,-0.901736,-1.43094,-1.05508,-0.494049,-0.985131,-0.0857597,-0.870896,-2.01012,-0.469744,-0.235657,-1.04729,-0.400711,-0.613817,-0.541148,-0.382539,-1.52667,-1.01344,-1.31698,-0.282049,-0.890078,-0.389531,-0.698999,-0.51769,-0.117814,-0.162961,-0.294879,-0.222855,-0.0806803,-1.14212,-0.84832,-0.699542,-1.30529,-0.21569,-0.336011,-1.57732,-0.804863,-0.261082,-0.371812,-1.71454,-0.389807,-1.03056,-0.671701,-0.329584
-64.5764,0.677191,0.769992,3,7,0,68.1496,0.253639,-0.704346,-0.405491,0.505806,-0.557932,-0.439256,-0.654842,-0.379639,-0.879827,-0.7069,-0.567674,-0.226664,-0.746108,-0.884647,-0.343958,-0.569842,-0.518802,-0.417012,-0.382498,-0.297487,-1.52742,-0.470794,-0.241159,-0.133585,-0.245975,-0.596343,-0.263308,-0.13895,-0.400876,-1.58375,-0.356669,-0.473545,-0.492546,-0.622981,-0.541679,-0.527871,-0.38675,-0.0504288,-0.411901,-0.248535,-0.908758,-0.214511,-0.228249,-0.699242,-1.03078,-0.925354,-0.220898,-1.04781,-0.392457,-0.577196,-0.293951,-0.32596,-0.361253,-1.36573,-0.26471,-0.779467,-0.449437,-0.381777,-0.400202,-0.18105,-0.738407,-1.30443,-1.30406,-0.900968,-0.563427,-0.90882,-0.115134,-0.991025,-1.65124,-0.659634,-0.273377,-1.07404,-0.493694,-0.475653,-0.435454,-0.395632,-1.54509,-0.755512,-1.17025,-0.442608,-0.77496,-0.423975,-0.904729,-0.636849,-0.125055,-0.255267,-0.389703,-0.349854,-0.15151,-0.954156,-0.7892,-0.60664,-1.18777,-0.168521,-0.328241,-1.16031,-0.593604,-0.36829,-0.411325,-1.40803,-0.405701,-1.40944,-0.674978,-0.396788
