# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 1572087374
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-2-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-66.8967,0.766494,0.851642,3,7,0,68.9265,0.0862966,-0.906915,-0.322474,1.15527,-0.641533,-0.149911,-0.474195,-0.220513,-1.28521,-0.630563,-0.430409,-0.255065,-0.893367,-0.934883,-0.189496,-0.170586,-0.486831,-0.32704,-0.19262,-0.235405,-1.66845,-0.594225,-0.193548,-0.0439009,-0.13817,-0.691213,-0.358575,-0.0785288,-0.236154,-1.4208,-0.237829,-0.517948,-0.601503,-1.0131,-0.506569,-0.409642,-0.186196,-0.0211419,-0.42945,-0.374062,-0.795783,-0.129998,-0.0917627,-0.934594,-1.06563,-1.40651,-0.589634,-1.11837,-0.368254,-0.327386,-0.0989815,-0.339523,-0.297599,-1.06471,-0.299307,-0.618969,-0.386234,-0.397204,-0.14881,-0.384143,-0.854203,-1.08251,-2.20464,-0.811509,-0.700943,-0.534234,-0.0508466,-0.61259,-2.60568,-0.511898,-0.264248,-0.87641,-0.477539,-0.993128,-0.457573,-0.247799,-2.33574,-0.859527,-0.845849,-0.355339,-0.727992,-0.670591,-0.990985,-0.226287,-0.0382399,-0.0440271,-0.338651,-0.21135,-0.0619944,-1.91753,-0.606055,-0.649239,-2.11829,-0.10143,-0.18388,-1.77045,-0.533596,-0.295117,-0.396784,-1.71664,-0.537975,-1.25946,-0.454954,-0.450857
-65.1662,0.620978,0.851642,2,3,0,72.9964,0.0854155,-0.682387,-0.218556,0.430029,-0.607751,-0.384632,-0.57078,-0.417624,-0.814993,-0.843278,-0.5132,-0.381326,-0.885451,-0.79716,-0.469913,-0.556854,-0.438478,-0.385361,-0.424938,-0.406608,-1.27819,-0.601466,-0.321926,-0.150315,-0.345316,-0.751489,-0.417457,-0.193708,-0.39053,-1.3438,-0.490922,-0.567985,-0.536109,-0.800922,-0.704828,-0.604335,-0.349752,-0.0903833,-0.409004,-0.378438,-0.827743,-0.266786,-0.229545,-0.81255,-0.806954,-1.03347,-0.293989,-0.94893,-0.413367,-0.508884,-0.304901,-0.409807,-0.44776,-1.20442,-0.340346,-0.726471,-0.59447,-0.393292,-0.356939,-0.319714,-0.776838,-1.16792,-1.38876,-0.831452,-0.628699,-0.896068,-0.19744,-0.74874,-1.26996,-0.696468,-0.367245,-0.828056,-0.573306,-0.661656,-0.398424,-0.331203,-1.49897,-0.744616,-1.1362,-0.434641,-0.681311,-0.468559,-0.861911,-0.535383,-0.141575,-0.222062,-0.453005,-0.395008,-0.180483,-1.08823,-0.694103,-0.503492,-1.25334,-0.204308,-0.308119,-1.04017,-0.64658,-0.41536,-0.550055,-1.23588,-0.511318,-1.28125,-0.566946,-0.456904
-66.7379,0.701211,0.851642,3,7,0,68.6574,0.148796,-0.882733,-0.22798,0.190881,-0.535794,-0.486314,-0.537928,-0.489879,-0.661259,-1.07941,-0.498426,-0.370211,-0.984475,-0.727961,-0.641145,-0.941614,-0.323759,-0.29071,-0.501209,-0.426892,-1.39383,-0.566703,-0.2893,-0.129501,-0.407983,-0.825461,-0.364175,-0.16556,-0.401341,-1.69487,-0.625036,-0.538215,-0.462707,-0.747556,-0.863451,-0.693326,-0.35854,-0.0737224,-0.31148,-0.2839,-0.873164,-0.264235,-0.203941,-0.797948,-0.716462,-1.00425,-0.11366,-1.0072,-0.32382,-0.568451,-0.390637,-0.345871,-0.450393,-1.62545,-0.249795,-0.834969,-0.709854,-0.275312,-0.421281,-0.197178,-0.753396,-1.44536,-1.3304,-0.938211,-0.547697,-1.34446,-0.229415,-0.855251,-0.915791,-0.808087,-0.320709,-0.857019,-0.572384,-0.503019,-0.277286,-0.266382,-1.46665,-0.731159,-1.65916,-0.364086,-0.65739,-0.291016,-0.837917,-0.750935,-0.136947,-0.305693,-0.423542,-0.411361,-0.158303,-0.882436,-0.761898,-0.361612,-1.09607,-0.171943,-0.278329,-0.872733,-0.737929,-0.378783,-0.598261,-1.2895,-0.422404,-1.59072,-0.585875,-0.362213
-68.1783,0.760893,0.851642,2,3,0,71.4293,-0.0610311,-1.11221,-0.0533774,0.673346,-0.608635,-0.188093,-0.352601,-0.3428,-0.894078,-1.1383,-0.364306,-0.520691,-1.25771,-0.697364,-0.50567,-0.425541,-0.25469,-0.198893,-0.304445,-0.412978,-1.4254,-0.76321,-0.266496,-0.0473536,-0.311093,-1.0547,-0.57001,-0.112169,-0.250081,-1.52142,-0.562474,-0.623726,-0.566232,-1.23906,-0.971885,-0.61845,-0.176718,-0.0430548,-0.302472,-0.46384,-0.735715,-0.193293,-0.0843681,-1.08873,-0.625428,-1.50606,-0.267969,-1.04221,-0.288429,-0.330308,-0.167917,-0.381971,-0.422353,-1.36385,-0.289745,-0.689636,-0.750553,-0.25845,-0.172615,-0.450262,-0.866034,-1.22242,-2.17074,-0.855788,-0.675125,-1.01343,-0.155557,-0.478419,-1.30688,-0.692084,-0.346387,-0.610272,-0.594447,-1.0543,-0.252145,-0.145429,-2.11846,-0.822201,-1.43861,-0.273997,-0.575834,-0.418015,-0.872784,-0.310821,-0.0505086,-0.0654309,-0.392734,-0.281464,-0.0736172,-1.72488,-0.577698,-0.3189,-1.88587,-0.116619,-0.154353,-1.24171,-0.739749,-0.318374,-0.680466,-1.48888,-0.576654,-1.44982,-0.372571,-0.407043
-64.7635,1,0.851642,2,3,0,68.564,0.51178,-0.867913,-0.387516,0.678117,-0.44475,-0.411132,-0.452572,-0.415014,-1.15265,-0.6032,-0.631234,-0.174495,-0.678015,-0.720635,-0.237408,-0.575859,-0.571252,-0.264862,-0.241541,-0.209292,-1.89152,-0.393785,-0.158908,-0.0603931,-0.15758,-0.521596,-0.211711,-0.0767636,-0.419589,-1.9179,-0.257396,-0.374802,-0.626277,-0.593306,-0.451731,-0.397101,-0.377421,-0.0236359,-0.476957,-0.196219,-0.725505,-0.224242,-0.115361,-0.630127,-1.21082,-0.905204,-0.176021,-1.31061,-0.269311,-0.610041,-0.274814,-0.236158,-0.256912,-1.64014,-0.185957,-0.920526,-0.353495,-0.261837,-0.375944,-0.150343,-0.626566,-1.12565,-1.3908,-1.09454,-0.46225,-1.07159,-0.064536,-1.063,-2.11596,-0.507471,-0.192719,-1.21503,-0.380854,-0.458499,-0.491474,-0.389655,-1.6033,-0.960499,-1.43516,-0.295483,-0.914951,-0.334182,-0.766235,-0.627066,-0.100547,-0.193204,-0.276555,-0.223764,-0.0751956,-1.00922,-0.906584,-0.692343,-1.248,-0.165639,-0.32336,-1.54153,-0.738753,-0.250095,-0.323516,-1.80113,-0.326125,-1.26305,-0.732296,-0.294932
-65.4366,0.945943,0.851642,2,3,0,65.7537,0.433657,-0.311485,-0.239733,0.87459,-0.54275,-0.369166,-0.473012,-0.435502,-1.47562,-0.339544,-0.760985,-0.251451,-0.500124,-0.71247,-0.160269,-0.262502,-1.00547,-0.457639,-0.209638,-0.24174,-1.42641,-0.457466,-0.256909,-0.132611,-0.1603,-0.425703,-0.342428,-0.165774,-0.532553,-1.10469,-0.195,-0.431917,-0.916092,-0.63294,-0.309089,-0.316122,-0.491208,-0.0792563,-0.88179,-0.4075,-0.55819,-0.379555,-0.197595,-0.595909,-1.33696,-0.798576,-0.878726,-1.13279,-0.448489,-0.598215,-0.280087,-0.375138,-0.297329,-0.851874,-0.392925,-0.770781,-0.274823,-0.516539,-0.390837,-0.460685,-0.595675,-0.556447,-1.15266,-0.900287,-0.571884,-0.50398,-0.0904827,-0.840763,-2.52109,-0.364404,-0.309993,-1.08622,-0.397152,-0.728467,-0.989448,-0.69997,-1.2321,-1.02293,-0.646111,-0.427182,-0.995113,-0.732202,-0.679887,-0.405628,-0.222542,-0.18964,-0.35142,-0.249276,-0.152454,-1.16439,-0.815506,-1.17457,-1.21825,-0.391558,-0.53546,-1.74805,-0.680588,-0.338495,-0.309279,-1.47976,-0.491365,-0.603461,-0.762962,-0.478342
-65.5863,0.942213,0.851642,2,3,0,66.2957,0.358162,-0.991358,-0.314306,0.425076,-0.463821,-0.440548,-0.460368,-0.452222,-0.871511,-0.885126,-0.543421,-0.244764,-0.866131,-0.701756,-0.413944,-0.819996,-0.38574,-0.235279,-0.340665,-0.289191,-1.73892,-0.463894,-0.192847,-0.0699433,-0.248366,-0.686673,-0.261666,-0.0941706,-0.391715,-1.97525,-0.419859,-0.435322,-0.522195,-0.675561,-0.6713,-0.535299,-0.343476,-0.0322004,-0.349485,-0.210804,-0.800923,-0.225492,-0.127412,-0.720724,-0.927284,-0.986701,-0.104233,-1.20722,-0.258686,-0.584195,-0.320811,-0.259607,-0.325884,-1.80559,-0.185355,-0.913405,-0.524985,-0.227223,-0.383449,-0.14615,-0.684794,-1.3724,-1.43327,-1.06458,-0.48011,-1.34958,-0.112377,-0.97473,-1.43298,-0.659561,-0.226121,-1.03945,-0.457247,-0.458208,-0.325505,-0.282117,-1.61528,-0.85618,-1.74489,-0.291411,-0.774205,-0.265342,-0.799144,-0.714685,-0.0988183,-0.228078,-0.320011,-0.285291,-0.0892711,-0.948932,-0.849924,-0.454984,-1.20038,-0.145453,-0.269458,-1.19287,-0.771536,-0.281825,-0.445696,-1.62677,-0.345378,-1.53881,-0.645009,-0.293844
-64.3448,0.870463,0.851642,3,7,0,67.8418,0.379638,-0.525377,-0.441036,0.657897,-0.543882,-0.452035,-0.657834,-0.380414,-1.09187,-0.492072,-0.668095,-0.184329,-0.583217,-0.883332,-0.227554,-0.43457,-0.740455,-0.484745,-0.308724,-0.243979,-1.5659,-0.415771,-0.226598,-0.144175,-0.185656,-0.464637,-0.234378,-0.138442,-0.458655,-1.45809,-0.247682,-0.427159,-0.592928,-0.543241,-0.383331,-0.41916,-0.457371,-0.0508585,-0.563027,-0.250742,-0.821205,-0.243613,-0.241957,-0.608881,-1.26013,-0.814839,-0.359086,-1.09659,-0.427418,-0.626001,-0.291342,-0.32045,-0.31379,-1.188,-0.287428,-0.787169,-0.327655,-0.450603,-0.432353,-0.201696,-0.673758,-1.04362,-1.17061,-0.911822,-0.548356,-0.715131,-0.0864007,-1.06492,-2.13181,-0.530645,-0.259015,-1.20642,-0.433637,-0.471994,-0.640058,-0.556492,-1.41421,-0.831499,-0.919544,-0.469838,-0.89589,-0.522023,-0.849194,-0.596528,-0.157374,-0.262475,-0.363823,-0.308755,-0.156586,-0.943407,-0.83985,-0.867245,-1.1415,-0.220409,-0.421928,-1.38793,-0.580704,-0.355226,-0.323317,-1.46796,-0.398579,-1.11371,-0.771,-0.414949
-66.0928,0.60125,0.851642,2,7,0,68.9118,0.666002,-0.865442,-0.196073,1.04638,-0.395297,-0.276663,-0.246424,-0.445839,-1.71506,-0.426543,-0.696841,-0.200932,-0.611614,-0.527461,-0.135587,-0.339669,-0.737773,-0.173049,-0.118254,-0.164165,-2.02778,-0.404982,-0.13111,-0.0273994,-0.0991681,-0.479383,-0.270887,-0.0551649,-0.437002,-1.7942,-0.169977,-0.336682,-1.00717,-0.724908,-0.355809,-0.2597,-0.339074,-0.0180058,-0.724983,-0.272437,-0.446624,-0.297498,-0.05222,-0.627061,-1.35891,-0.972447,-0.386004,-1.52804,-0.213829,-0.547327,-0.212291,-0.221592,-0.194713,-1.45678,-0.195526,-0.964423,-0.270026,-0.22641,-0.277235,-0.300032,-0.531926,-0.626976,-1.60503,-1.19439,-0.441448,-0.896719,-0.0420952,-0.841897,-2.83155,-0.31054,-0.179535,-1.14692,-0.304013,-0.727214,-0.72965,-0.411848,-1.63475,-1.2866,-1.28619,-0.197451,-1.06019,-0.409282,-0.587492,-0.389068,-0.0915582,-0.0902374,-0.211838,-0.129915,-0.0397434,-1.39453,-0.915631,-0.929044,-1.51456,-0.232212,-0.341038,-2.19159,-0.92904,-0.180093,-0.27678,-2.12401,-0.357412,-0.755776,-0.700653,-0.279721
-64.4314,1,0.851642,2,3,0,66.1386,0.314169,-0.736373,-0.436131,0.78902,-0.550994,-0.333764,-0.591477,-0.318991,-1.11276,-0.57331,-0.571739,-0.186604,-0.694109,-0.90144,-0.223087,-0.374063,-0.599698,-0.393485,-0.269119,-0.230435,-1.69129,-0.448154,-0.195486,-0.0865813,-0.164528,-0.536799,-0.241714,-0.0999818,-0.362142,-1.59504,-0.249394,-0.437969,-0.558556,-0.653087,-0.436132,-0.425364,-0.336819,-0.0305923,-0.468524,-0.246947,-0.844715,-0.182495,-0.16341,-0.699513,-1.195,-0.992315,-0.318434,-1.14065,-0.373423,-0.522093,-0.209178,-0.298031,-0.296334,-1.28691,-0.253608,-0.758843,-0.351734,-0.386547,-0.314567,-0.200376,-0.728127,-1.16712,-1.5016,-0.915854,-0.568626,-0.743132,-0.0668254,-0.955391,-2.24512,-0.546944,-0.236558,-1.13331,-0.438366,-0.553796,-0.51679,-0.400781,-1.75031,-0.836062,-1.02486,-0.404733,-0.837426,-0.495539,-0.906685,-0.486055,-0.0889312,-0.154428,-0.337857,-0.266184,-0.103052,-1.17957,-0.781916,-0.73516,-1.42104,-0.149383,-0.303634,-1.48663,-0.573847,-0.315649,-0.340382,-1.61081,-0.404795,-1.28548,-0.661758,-0.389935
-66.3073,0.752427,0.851642,2,3,0,67.1142,0.479808,-0.798991,-0.568415,0.361586,-0.463366,-0.632526,-0.713596,-0.422152,-0.822866,-0.695005,-0.643883,-0.136988,-0.652177,-0.887434,-0.330431,-0.887878,-0.53118,-0.384748,-0.403098,-0.235019,-1.81912,-0.348107,-0.17834,-0.124355,-0.211854,-0.493203,-0.153309,-0.101133,-0.456239,-2.03767,-0.319716,-0.378738,-0.42834,-0.436778,-0.478574,-0.509979,-0.47572,-0.0304482,-0.371121,-0.136325,-0.99212,-0.197523,-0.230481,-0.570137,-1.19239,-0.76132,-0.0888422,-1.18077,-0.323563,-0.735481,-0.38115,-0.236814,-0.301173,-1.80664,-0.173404,-0.929653,-0.389235,-0.298807,-0.54692,-0.0750804,-0.66488,-1.56913,-1.08909,-1.05513,-0.450411,-1.23166,-0.0859502,-1.37541,-1.66887,-0.684816,-0.193117,-1.37208,-0.424604,-0.26546,-0.401052,-0.445922,-1.4434,-0.765795,-1.54155,-0.408395,-0.869623,-0.276706,-0.892117,-0.972152,-0.133669,-0.419619,-0.327454,-0.333354,-0.132346,-0.659553,-0.96183,-0.611828,-0.941872,-0.14588,-0.363335,-1.12098,-0.621147,-0.316415,-0.329156,-1.57427,-0.280721,-1.66942,-0.839898,-0.297293
-66.3945,0.976914,0.851642,2,3,0,67.8631,0.251573,-0.465024,-0.563302,1.10214,-0.658084,-0.26414,-0.781534,-0.224416,-1.32786,-0.364522,-0.59942,-0.144471,-0.552045,-1.14867,-0.124543,-0.16148,-0.874979,-0.654596,-0.229286,-0.191675,-1.60667,-0.436063,-0.207694,-0.120078,-0.116128,-0.418702,-0.224336,-0.114498,-0.339418,-1.23669,-0.1525,-0.448962,-0.574685,-0.620682,-0.281248,-0.35059,-0.339973,-0.0321913,-0.601711,-0.287694,-0.916762,-0.148964,-0.229732,-0.678125,-1.46981,-0.983194,-0.792122,-1.04989,-0.542719,-0.473791,-0.141759,-0.349663,-0.28112,-0.85559,-0.34944,-0.619815,-0.238765,-0.640544,-0.269437,-0.264687,-0.781151,-1.01315,-1.5282,-0.770075,-0.672997,-0.362453,-0.0434347,-0.949066,-3.0372,-0.470362,-0.255418,-1.22574,-0.432261,-0.641323,-0.764931,-0.561998,-1.85341,-0.791206,-0.519398,-0.573643,-0.889286,-0.847974,-1.03501,-0.337007,-0.0852641,-0.115086,-0.370223,-0.265517,-0.131224,-1.38484,-0.715933,-1.0883,-1.61039,-0.15534,-0.347413,-1.73049,-0.409882,-0.368613,-0.265058,-1.54523,-0.474166,-1.08395,-0.682873,-0.518298
-65.2742,1,0.851642,2,3,0,66.8278,0.363943,-0.766738,-0.0993452,0.281307,-0.458738,-0.517063,-0.374638,-0.625924,-0.908137,-0.832504,-0.622024,-0.38658,-0.81883,-0.544434,-0.493652,-0.894124,-0.456654,-0.232251,-0.360878,-0.374984,-1.44439,-0.521446,-0.268525,-0.105328,-0.337976,-0.706652,-0.391374,-0.158294,-0.515173,-1.6265,-0.503516,-0.470794,-0.696317,-0.713313,-0.707237,-0.532893,-0.440842,-0.0831998,-0.482403,-0.321768,-0.613391,-0.410008,-0.15372,-0.693187,-0.828822,-0.876357,-0.169059,-1.14722,-0.280061,-0.643453,-0.463432,-0.324538,-0.382316,-1.55565,-0.254136,-0.943203,-0.586409,-0.248581,-0.47289,-0.272622,-0.611745,-0.962372,-1.17148,-1.0543,-0.481606,-1.32819,-0.211957,-0.839293,-1.13506,-0.592008,-0.306377,-0.895512,-0.476364,-0.557272,-0.429302,-0.358475,-1.20266,-0.937475,-1.61832,-0.289511,-0.795304,-0.299418,-0.638157,-0.722006,-0.205591,-0.313413,-0.358562,-0.318518,-0.13362,-0.868254,-0.854034,-0.508855,-0.994569,-0.291054,-0.37908,-1.1278,-0.927856,-0.316274,-0.520119,-1.42095,-0.408718,-1.08233,-0.667608,-0.333969
-66.0721,0.953433,0.851642,2,7,0,66.9352,0.604564,-0.611488,-0.446258,1.13025,-0.47449,-0.304644,-0.457739,-0.328826,-1.65975,-0.313103,-0.730123,-0.128869,-0.483572,-0.791952,-0.0980556,-0.232878,-0.960413,-0.360314,-0.143344,-0.143953,-1.9497,-0.356156,-0.141695,-0.0555285,-0.0844135,-0.364841,-0.195484,-0.0691499,-0.428481,-1.58177,-0.122936,-0.3395,-0.822027,-0.567042,-0.246091,-0.256184,-0.39166,-0.0196201,-0.752026,-0.234323,-0.624784,-0.21951,-0.109583,-0.568428,-1.62157,-0.870329,-0.563184,-1.36636,-0.335602,-0.572001,-0.184196,-0.24687,-0.199959,-1.16928,-0.238041,-0.8318,-0.198922,-0.389536,-0.310376,-0.232267,-0.592773,-0.745239,-1.43525,-1.03038,-0.501751,-0.571146,-0.0318927,-1.0337,-3.27083,-0.33559,-0.183486,-1.35685,-0.317414,-0.588026,-0.880432,-0.590211,-1.65325,-1.08682,-0.824578,-0.338834,-1.08512,-0.590372,-0.754927,-0.399907,-0.0989555,-0.117262,-0.251162,-0.165759,-0.0673627,-1.28147,-0.89369,-1.19327,-1.46372,-0.207822,-0.401131,-2.12091,-0.63906,-0.236762,-0.217217,-1.94417,-0.363794,-0.835279,-0.791528,-0.356014
-65.6081,0.818915,0.851642,3,7,0,68.9235,0.467529,-0.245626,-0.428987,0.660322,-0.544086,-0.542733,-0.694284,-0.433887,-1.21977,-0.350295,-0.804236,-0.179217,-0.447232,-0.85697,-0.184493,-0.387339,-1.0242,-0.612238,-0.299785,-0.238361,-1.44411,-0.384761,-0.258171,-0.221805,-0.179453,-0.37028,-0.236832,-0.187093,-0.579784,-1.22436,-0.204787,-0.409687,-0.707482,-0.460153,-0.2894,-0.363877,-0.607895,-0.0832029,-0.773055,-0.282984,-0.73616,-0.3351,-0.330779,-0.519241,-1.41746,-0.66145,-0.573213,-1.07182,-0.50691,-0.721752,-0.360418,-0.353391,-0.312397,-0.967758,-0.353566,-0.794437,-0.265614,-0.567877,-0.54386,-0.25065,-0.607777,-0.786006,-0.906335,-0.894476,-0.542057,-0.570714,-0.0956024,-1.13078,-2.3103,-0.450385,-0.286057,-1.28771,-0.408728,-0.456411,-0.918069,-0.820786,-1.11577,-0.876707,-0.689023,-0.544184,-1.00173,-0.641985,-0.770744,-0.623146,-0.273833,-0.364595,-0.380283,-0.323774,-0.222778,-0.823004,-0.889895,-1.16202,-0.956695,-0.353518,-0.605235,-1.45461,-0.58237,-0.388838,-0.282226,-1.368,-0.413972,-0.809422,-0.895113,-0.465032
-67.2143,0.6688,0.851642,2,3,0,69.5674,0.563151,-0.408954,-0.215969,1.20062,-0.496508,-0.264286,-0.344964,-0.394351,-1.89104,-0.26171,-0.781559,-0.21309,-0.46442,-0.643513,-0.0941564,-0.167131,-1.12446,-0.350291,-0.121237,-0.174571,-1.67024,-0.429527,-0.188788,-0.0636696,-0.0963141,-0.382564,-0.323087,-0.101948,-0.492342,-1.18378,-0.127001,-0.378255,-1.11724,-0.689679,-0.243131,-0.228667,-0.418477,-0.0410437,-1.02105,-0.405948,-0.447408,-0.352095,-0.105737,-0.591635,-1.53397,-0.872818,-1.10633,-1.31708,-0.369706,-0.541053,-0.198009,-0.318157,-0.222147,-0.85174,-0.34691,-0.796382,-0.206291,-0.45122,-0.293274,-0.527416,-0.552071,-0.425124,-1.38903,-0.978924,-0.544528,-0.439573,-0.0475836,-0.781533,-3.25602,-0.265382,-0.250545,-1.13817,-0.326215,-0.876526,-1.14859,-0.677142,-1.4235,-1.21827,-0.618533,-0.326881,-1.10588,-0.779333,-0.621988,-0.289308,-0.152796,-0.0985129,-0.273082,-0.15983,-0.0810545,-1.46873,-0.834066,-1.36783,-1.48859,-0.365465,-0.490074,-2.27118,-0.739532,-0.253326,-0.248117,-1.80737,-0.473331,-0.483794,-0.745368,-0.43023
-67.3452,0.711499,0.851642,2,3,0,72.4068,0.482321,-0.379901,-0.786181,0.636814,-0.558205,-0.624263,-1.0825,-0.306731,-1.00401,-0.375089,-0.751661,-0.0842799,-0.428199,-1.21169,-0.166659,-0.452074,-0.939851,-0.794094,-0.373392,-0.181863,-1.71863,-0.296966,-0.192949,-0.240439,-0.143323,-0.315453,-0.116149,-0.131239,-0.48566,-1.59282,-0.171791,-0.366073,-0.427758,-0.329237,-0.25237,-0.405016,-0.584206,-0.0367695,-0.535557,-0.140647,-1.12887,-0.16912,-0.431045,-0.481704,-1.62084,-0.639157,-0.278432,-1.06715,-0.537351,-0.763155,-0.305311,-0.278651,-0.280037,-1.2289,-0.251128,-0.777882,-0.225011,-0.590332,-0.580762,-0.0832257,-0.689308,-1.38438,-0.919409,-0.886771,-0.52442,-0.613512,-0.0535159,-1.55759,-2.52686,-0.584326,-0.203914,-1.63399,-0.403427,-0.249807,-0.713963,-0.794435,-1.38169,-0.698787,-0.766397,-0.674009,-0.986103,-0.54179,-1.03483,-0.828556,-0.169572,-0.44837,-0.369228,-0.361753,-0.216618,-0.666756,-0.942323,-1.08791,-0.94402,-0.174316,-0.508565,-1.30725,-0.408223,-0.397805,-0.220804,-1.4524,-0.310854,-1.39476,-0.984585,-0.415561
-65.9278,1,0.851642,2,3,0,67.5816,0.287548,-0.824603,0.131795,0.713027,-0.483678,-0.255881,-0.215082,-0.555083,-1.30772,-0.730351,-0.561497,-0.552417,-0.906717,-0.443934,-0.348678,-0.434382,-0.480238,-0.16186,-0.200065,-0.356197,-1.42624,-0.657341,-0.261394,-0.0477623,-0.254783,-0.801727,-0.617932,-0.127954,-0.42504,-1.35674,-0.412317,-0.510542,-1.00054,-1.0741,-0.695642,-0.416142,-0.297634,-0.069945,-0.620739,-0.549178,-0.416949,-0.43613,-0.0705562,-0.842558,-0.799611,-1.15256,-0.467823,-1.22271,-0.252332,-0.454378,-0.273207,-0.363492,-0.345251,-1.22374,-0.317573,-0.851735,-0.55601,-0.243212,-0.257184,-0.669951,-0.616965,-0.585716,-1.66448,-1.01707,-0.551755,-0.988874,-0.163301,-0.503342,-1.60162,-0.42446,-0.342239,-0.683461,-0.454748,-1.0936,-0.53247,-0.282126,-1.47396,-1.14597,-1.32664,-0.213066,-0.793084,-0.441655,-0.56127,-0.337011,-0.132271,-0.0969453,-0.322063,-0.209929,-0.0740947,-1.51348,-0.722777,-0.576421,-1.50451,-0.316282,-0.303306,-1.61279,-1.03406,-0.262056,-0.548479,-1.6013,-0.545209,-0.716942,-0.506907,-0.374644
-67.3293,0.818104,0.851642,2,3,0,68.7049,0.26472,-0.818889,-0.590569,0.236199,-0.539755,-0.614196,-0.878997,-0.374175,-0.623275,-0.88292,-0.546845,-0.165199,-0.778529,-1.02796,-0.462134,-0.931819,-0.413108,-0.462919,-0.549909,-0.301208,-1.63219,-0.40708,-0.22224,-0.173154,-0.290271,-0.596213,-0.176039,-0.130984,-0.3956,-1.93504,-0.43199,-0.452211,-0.323832,-0.48572,-0.608965,-0.653486,-0.423416,-0.0403239,-0.279138,-0.149894,-1.19547,-0.163257,-0.312512,-0.657041,-1.00553,-0.846312,-0.0787538,-1.01935,-0.3833,-0.667943,-0.36427,-0.280871,-0.379552,-1.74499,-0.198575,-0.829702,-0.501088,-0.342714,-0.516913,-0.0752481,-0.77735,-1.88842,-1.15829,-0.933244,-0.517654,-1.21508,-0.121521,-1.29432,-1.30074,-0.86754,-0.233231,-1.23594,-0.519182,-0.273373,-0.298105,-0.367597,-1.55246,-0.623455,-1.50772,-0.497405,-0.733145,-0.290853,-1.03802,-0.974459,-0.118853,-0.43809,-0.403858,-0.43846,-0.179666,-0.669565,-0.856873,-0.469147,-0.981241,-0.115951,-0.306412,-0.868004,-0.530218,-0.393012,-0.411544,-1.36191,-0.319144,-1.98745,-0.744723,-0.343536
